candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
"VILLAR, CYNTHIA (NP) [1]",0.5728716225768041,0.7604687107244166,0.5594291109046569,0.5518542822848398,0.5136839340196389,0.6247948433180944
"POE, GRACE (IND) [2]",0.6532020037190632,0.8934016187726466,0.8097084288152641,0.7608528452720421,0.49245884147983715,0.7059486319443745
"GO, BONG GO (PDPLBN) [3]",0.7470814242856401,1.0558714978610595,0.578960597266998,0.602381740687476,1.1451598818333837,0.8996638966048335
"CAYETANO, PIA (NP) [4]",0.5808915582614106,0.7193783141743243,0.5301626956758063,0.6179221014902633,0.4813895704413233,0.6473113189941516
"DELA ROSA, BATO (PDPLBN) [5]",0.7435792674536789,1.0310829569163846,0.5491123032695684,0.5756053714772398,1.1408675245061943,0.8787398413692247
"ANGARA, EDGARDO SONNY (LDP) [6]",0.5740144476210443,0.7232230755200456,0.4543252777333723,0.3999235926056115,0.6688479437666716,0.686263950371698
"LAPID, LITO (NPC) [7]",0.5660828516553731,0.7858248871861127,0.8723469417705352,0.8837323729291446,0.6582839113794757,0.8621763769536706
"MARCOS, IMEE (NP) [8]",0.8942378462174763,1.4382647252920626,0.8585045303629967,0.5096200288921362,1.1093032677142893,0.5318246075481575
"TOLENTINO, FRANCIS (PDPLBN) [9]",0.5510922480416408,0.8033456871517523,0.40681055380378905,0.4248474523749842,0.8866495926239087,0.735861965594466
"BONG REVILLA, RAMON JR (LAKAS) [10]",0.6117007442195364,0.7403980012583282,0.5846688258366923,0.5422003591902769,0.5080844423715977,0.6187590363468756
"PIMENTEL, KOKO (PDPLBN) [11]",0.5054719391671044,0.6187636684642537,0.3502042808867024,0.3538949308764577,0.6520435479555479,0.6145019262758318
"BINAY, NANCY (UNA) [12]",0.4827708755456107,0.7254839186097084,0.578406145608716,0.4801196162014923,0.2944766105981878,0.4118028970772221
"EJERCITO, ESTRADA JV (NPC) [13]",0.4526694022753503,0.6191683529414844,0.3840238065437596,0.3466430419302921,0.46969910225841743,0.4603202659236841
"AQUINO, BENIGNO BAM (LP) [14]",0.6670851948059491,0.49466833781795866,0.604117273124725,0.4409761544598782,0.4783763590622393,0.6471376203236687
"ESTRADA, JINGGOY (PMP) [15]",0.5559643377655978,0.6867498128121675,0.5129609723061129,0.471552543566632,0.4111260244708406,0.5281224795595844
"ROXAS, MAR (LP) [16]",0.5747223894997403,0.4226509907472928,0.5620163439367463,0.44307987428008416,0.4757123705057752,0.6009321455605313
"OSMEÑA, SERGE (IND) [17]",0.37783027023211724,0.43415655630352573,0.2992519624622389,0.36604916940959853,0.21244784507200004,0.40712038011850976
"ONG, DOC WILLIE (LAKAS) [18]",0.42476360566742444,0.701660754434909,0.49374533121533604,0.48821408832944646,0.5445168036465927,0.487620729811265
"MANGUDADATU, DONG (PDPLBN) [19]",0.6208148882325099,1.0681676337011237,0.7433196931548525,0.7788126305236301,1.0256647475519793,0.9595521789349941
"MANICAD, JIGGY (IND) [20]",0.32737720220766686,0.6205832016478932,0.4279065652482108,0.5047779455941944,0.3846176302467859,0.4329623164093857
"DIOKNO, CHEL (LP) [21]",0.47918972925848957,0.4116548020662031,0.38964898869096226,0.28393947371228695,0.2658846569903777,0.3817380564693303
"ENRILE, JUAN PONCE (PMP) [22]",0.16135428961992715,0.25190114315681084,0.20172557225280197,0.1686599258380327,0.10331603081758405,0.14604538539903156
"ALEJANO, GARY (LP) [23]",0.4100263843403828,0.30955234550616206,0.3584039406809683,0.3022556486589663,0.2112668660161976,0.3620325180247623
"COLMENARES, NERI (MKBYN) [24]",0.3151104442699874,0.28184445601905184,0.25815505089500107,0.18448208863102095,0.1995734920103712,0.24568641203526057
"GUTOC, SAMIRA (LP) [25]",0.6001573280933027,0.5193127123618766,0.6223960496521126,0.680883881933337,0.44559571095592915,0.6578125309178772
"MACALINTAL, MACAROMY (IND) [26]",0.38476898044662183,0.28787857976950176,0.31889338045413235,0.24740467917711811,0.22085678074479856,0.30247761852650634
"TAÑADA,LORENZO ERIN TAPAT (LP) [27]",0.38026866929010694,0.27757462758579843,0.3130510492200637,0.2484854138494882,0.1930743067081419,0.29865417439969316
"GADON, LARRY (KBL) [28]",0.15743397276126422,0.3062208458656106,0.21564921764833078,0.22637096871202256,0.24145922542315168,0.2101929606255331
"AGUILAR, FREDDIE (IND) [29]",0.09044828265714777,0.06886056966556868,0.07849078938606852,0.06555885452821036,0.07304533911675805,0.06780102742806861
"CHONG, GLENN (KDP) [30]",0.09636707396016911,0.16608689455335413,0.13750912058137066,0.12716511366033303,0.18444355741510596,0.14256663621579443
"MANGONDATO, FAISAL (IND) [31]",0.09316696656597687,0.15662617072310606,0.11415490880215268,0.11302019077428066,0.1439323376858166,0.13468804429751585
"ESCUDERO, AGNES (IND) [32]",0.04955714748825096,0.0558267388090622,0.05972589464016271,0.06144103191014273,0.0475239656459061,0.06335003212123379
