candidate,arch_0,arch_1,arch_2
"POE, GRACE [1]",-0.16886310464013057,0.8208550261073287,1.635405286204873
"LEGARDA, LOREN (NPC) [2]",0.15285405314922035,0.8058607526575902,1.3015276546962224
"ESCUDERO, CHIZ [3]",-0.37689180300171615,0.9622257722205302,1.3596736942562975
"CAYETANO, ALAN PETER (NP) [4]",-0.39853536292230013,1.0936804309780481,1.2738317053120753
"BINAY, NANCY (UNA) [5]",0.6258829174690763,0.41159946820875626,1.121271520352803
"ANGARA, EDGARDO (LDP) [6]",-0.3307646531264619,1.1182767497019035,1.0406841208672886
"AQUINO, BENIGNO BAM (LP) [7]",-0.10273614330703239,1.6164616772928446,0.4355073602711097
"PIMENTEL, KOKO (PDP) [8]",-0.508106011113986,1.2368472202998089,0.9130383619564695
"TRILLANES, ANTONIO IV (NP) [9]",-0.39290958222067013,0.5822797275868461,1.3023656305965536
"VILLAR, CYNTHIA HANEPBUHAY (NP) [10]",0.00660539002041167,0.803364239658024,0.859588635896714
"EJERCITO ESTRADA, JV (UNA) [11]",-0.02064248058095375,-0.15595703488254942,1.62528650408402
"HONASAN, GRINGO (UNA) [12]",-0.07697700140927127,-0.07665086105389478,1.5542082401687287
"GORDON, DICK (UNA) [13]",-0.6295507526815072,0.38426621914938425,1.4308563944157109
"ZUBIRI, MIGZ (UNA) [14]",0.04177317120401795,1.2795244495984344,0.2095695614686354
"ENRILE, JUAN PONCE JR.(NPC) [15]",0.254679267114999,0.23370679182672116,0.9087410376810868
"MAGSAYSAY, RAMON JR. (LP) [16]",-0.4886538658554623,1.2883028289724763,0.49805129180172
"HONTIVEROS, RISA (AKBAYAN) [17]",-0.6603739701818127,1.0750579148305668,0.7203389320676845
"HAGEDORN, ED [18]",-0.45049436244233043,0.13202951964941842,1.080325632167367
"VILLANUEVA, BRO.EDDIE (BP) [19]",-0.21156829742210065,0.17689323332299606,0.7462241659162817
"MADRIGAL, JAMBY (LP) [20]",-0.08327979389983627,0.6955306148552879,0.2270056370832514
"MAGSAYSAY, MITOS (UNA) [21]",-0.029818513671930405,0.4810959337481735,0.2491237056152496
"CASINO, TEDDY (MKB) [22]",-0.1306319918056013,0.2986935553970537,0.313726284476081
"MACEDA, MANONG ERNIE (UNA) [23]",-0.05376489825272986,0.0879537041395978,0.33880703742966206
"COJUANGCO, TINGTING (UNA) [24]",0.09253462909534824,0.15026196333827407,0.15043984906131366
"DELOS REYES, JC (KPTRAN) [25]",-0.022968994093726214,0.1606559428298421,0.024460957741175227
"ALCANTARA, SAMSON (SJS) [26]",0.12774979607993328,0.12841644398319343,-0.03880821394900252
"BELGICA, GRECO (DPP) [27]",0.008542520904629402,0.08075370599888072,0.05762471713901976
"PENSON, RICARDO [28]",-0.002122140487541561,0.07980443890785954,0.052862797356892026
"DAVID, LITO (KPTRAN) [29]",0.019298034652253267,0.13427878187222234,-0.003101290820559583
"MONTANO, MON [30]",0.09047624045693375,0.12297808018645151,-0.03962596303364735
"FALCONE, BAL (DPP) [31]",0.037677466292756034,0.06956336183006377,-0.002869767229122445
