candidate,arch_0,arch_1,arch_2,arch_3,arch_4
"VILLANUEVA, JOEL TESDAMAN (LP) [1]",2.2670382663454034,0.3835091999960062,0.9325013792078118,-0.525920609559399,0.41442427740852655
"DRILON, FRANK (LP) [2]",1.3717129053198513,0.6075927987466815,0.6427824449760199,-0.8726029440751045,1.8153589051791403
"SOTTO, VICENTE (NPC) [3]",2.94647434768755,0.21216685955144182,0.6448044317041814,-0.532387688725555,-0.13007091757986258
"GORDON, DICK (IND) [4]",1.5075039652957336,0.1273034851106093,2.308808734004416,-0.6143042828496136,-0.21031938645390483
"LACSON, PANFILO PING (IND) [5]",1.989983790951114,0.3873584737605761,1.5610876881040137,-0.8485884753859267,0.03856512109154367
"HONTIVEROS, RISA (AKBYN) [6]",1.305158208798012,0.32562605197969496,1.484373977874975,-0.8299194004658466,0.6945587873294052
"PANGILINAN, KIKO (LP) [7]",1.6806121341770088,0.3069443995719855,0.39583266778931886,-0.898637750914007,1.492028457440396
"ZUBIRI, MIGZ (IND) [8]",0.16657909651201191,1.1465246374513927,1.8462148456812315,-0.44847545874382916,0.5166724949560798
"GATCHALIAN, WIN (NPC) [9]",1.5800809406851979,0.47265932121620097,1.3711107747909503,-0.45728586018281886,-0.14824756465532374
"PACQUIAO, MANNY (UNA) [10]",1.3794071084331805,1.7605598021261986,0.07904418472114721,-0.5824461668881757,0.4887679683623435
"RECTO, RALPH (LP) [11]",1.470331749860028,0.18275712757846452,0.6377657697076511,-0.7448754362261703,1.103238464917562
"DE LIMA, LEILA (LP) [12]",1.0973399623293845,0.17522444832048184,0.5960092204247396,-0.8096452737868783,1.6138865391711648
"TOLENTINO, FRANCIS (IND) [13]",0.4522621147449296,0.7917708006972145,1.8058315010881136,-0.4369581008533823,-0.07156585058262015
"OSMEÑA, SERGIO III (IND) [14]",0.49731253107651585,0.5319358188902618,1.7594250392880122,-0.9354076274157086,0.5578297172587589
"ROMUALDEZ, MARTIN (LAKAS) [15]",0.9364542079009535,1.701452025862267,0.5205087214703528,0.07640478074636717,-0.6674837890062484
"DOMAGOSO, ISKO MORENO (PMP) [16]",1.2801580392216687,0.2091459248651415,0.9446889433078317,-0.5113168080204264,0.17855044340290235
"GUINGONA, TG (LP) [17]",0.18667167076398603,0.38138781802688476,0.9264487024943729,-0.6165640665688067,1.1112459295589419
"COLMENARES, NERI (MKBYN) [18]",-0.050430040180844155,0.05899762978035514,1.2045201670203454,-0.2831240948259467,0.3309667255020272
"LAPID, MARK (AKSYON) [19]",1.4041100906552648,0.36482805696039355,-1.0358375355141,-0.23534241201416195,0.7358468718400687
"PETILLA, CARLOS JERICHO (LP) [20]",-0.05931459922103688,1.2246979284503703,-0.5265299710148776,0.02245064346057104,0.9076827581624404
"MANZANO, EDU (IND) [21]",0.49375643147899706,0.33124396611854523,0.24015770367325476,-0.3643594403016464,0.2866706564897069
"ROMULO, ROMAN (IND) [22]",0.17589658174874712,-0.05198501812144938,1.0712708832087865,-0.02447838358771386,-0.260781988548452
"OPLE, SUSAN (NP) [23]",0.12363913013229283,-0.13928376445871227,0.7316414716756345,0.012061378021905598,-0.2285813859266698
"LACSAMANA, ALMA MORENO (UNA) [24]",0.3371543702189577,0.2428323667729619,-0.07010591008667444,-0.14076355433925436,0.09237800264191794
"BELGICA, GRECO (IND) [25]",-0.05189601887811302,0.0034640029877030265,0.7616047015930945,-0.03458141447795221,-0.27102731689321496
"ALUNAN, RAFFY (IND) [26]",-0.3563669611610156,0.07210224821588537,0.8730105610481118,0.00888656340915878,-0.173999525271961
"LANGIT, REY (UNA) [27]",0.34144451723408215,0.037021340675204274,0.09611878840963911,-0.10596001164453814,-0.04729410695907907
"GADON, LARRY (KBL) [28]",0.21272296604613936,0.13791135874794716,0.022140481288782533,-0.10035500029697897,0.10175468026540974
"KAPUNAN, ATTY. LORNA (AKSYON) [29]",0.07372331125964084,0.009546921769013568,0.3313638193583222,-0.06637180076218543,-0.010536430017968825
"PAGDILAO, SAMUEL (IND) [30]",-0.049443602365343314,0.28774061169240867,0.4004173502004711,0.08315541767834098,-0.31922737918822097
"SANTIAGO, DIONISIO (IND) [31]",-0.06873637277771953,0.20565414882161653,0.3211494668555212,-0.06202458194058593,-0.02612603774568654
"NAPEÑAS, GETULIO (UNA) [32]",0.1732389365523776,0.24484615246146318,0.05663455485485401,-0.08938577034776118,-0.03800361753481517
"CHAVEZ, MEL (WPPPMM) [33]",0.14467766996199102,0.20910088863392,-0.053557529500054456,-0.14080531906693472,0.17224169251396823
"MONTANO, ALLAN (UNA) [34]",0.10199082782123262,0.2413425784128891,-0.09310116684408158,-0.08999641336383839,0.15608620944737392
"AMBOLODTO, INA (LP) [35]",-0.11693063161873227,0.20131100033845853,-0.3093808190108209,0.06556273213426791,0.495032931067802
