candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
"BONG REVILLA,RAMON, JR.(LAKAS) [14]",-0.5828661402975088,1.06293691766069,-0.5400875354411244,1.0908981226840064,0.8838578218974631,-0.4082214974595605
"BINAY, ABBY (NPC) [15]",-0.23914965491778412,1.2693057116663502,-0.8629570218011857,-0.11430163910401023,0.9442078818982246,0.4120052490010012
"ABALOS, BENHUR (PFP) [16]",-0.4807067257347647,1.8537019534103294,-0.8651904704399348,0.4223207817817179,0.31688886984475834,0.3254621519908097
"BONDOC, JIMMY (PDPLBN) [17]",2.131883531078685,0.15703595401990508,-0.4580835977835412,0.16639759704105647,-0.5450646113287004,-0.3163635133746496
"PACQUIAO, MANNY PACMAN (PFP) [18]",-0.22368413723014194,-0.19266532454407886,-0.14176501486962967,0.43345346635859827,1.0340290049000933,0.04629730532744898
"SALVADOR, PHILLIP IPE (PDPLBN) [19]",1.8420932160714232,-0.07362360812199477,-0.28977643517150875,0.13859281522397549,-0.0002391855496179507,-0.5784638801478428
"BOSITA, COLONEL (IND) [20]",-0.2026178568040954,-0.26785642350939365,-0.2400557935114901,0.5629886520563885,0.029566057006277822,0.9680127034051894
"MENDOZA, HEIDI (IND) [21]",-0.0040559304437972924,0.06035977444900766,-0.2769502976029651,-0.17631574845717946,-0.36882868432919447,1.5094067852019883
"REVILLAME, WILLIE WIL (IND) [22]",0.02675448547328563,-0.426177176416945,-0.0856501135397228,0.2629305528272739,0.9831369048943023,-0.039204337682254
"RODRIGUEZ, ATTY. VIC (IND) [23]",1.5450062366394102,0.27193785413701416,-0.40858821805434375,0.26033834596634214,-0.5993494884988945,-0.12474764370044682
"LAMBINO, RAUL (PDPLBN) [24]",1.8275105408672434,0.13920355907772325,-0.4132998044936047,0.08762327235845561,-0.4116096365323231,-0.32368839419237644
"TOLENTINO, FRANCIS TOL (PFP) [25]",-0.1252158234072195,1.4706146635825155,-0.8138782823805646,0.3204890759854866,0.09692359368125554,0.18774852841188794
"ONG, DOC WILLIE (AKSYON) [26]",0.06547102580545736,-0.19281075324016086,-0.29738235314528183,0.2671977383961541,0.160669397439389,0.6408902589634183
"HINLO, JAYVEE (PDPLBN) [27]",1.7958220679912895,0.0890282388608936,-0.40376660677757037,-0.044101942684897456,-0.3324384102715493,-0.30747600942760406
"HONASAN, GRINGO (RP) [28]",0.32709135438492853,0.06435821814798655,-0.3115623230686714,0.32598553269300923,-0.08258824227581557,0.35226650127412945
"ESPIRITU, LUKE (PLM) [29]",0.013370524808340096,0.044658484102911136,-0.23444671297682934,-0.18074612289944245,-0.25625601795323955,1.1568901791180115
"MATA, DOC MARITES (IND) [30]",1.33024209026443,0.020930021589578976,-0.36024286790089854,-0.06474541755274667,-0.24051363626993782,-0.0883046711354348
"QUIBOLOY, APOLLO (IND) [31]",1.4108869682751533,0.13339076139897327,-0.3025992859994271,-0.006313018407495657,-0.2914914614407839,-0.31135918925244666
"CASIÑO, TEDDY (MKBYN) [32]",0.020802278870168646,0.019241469374558912,-0.20789192800370668,-0.07545062172379771,-0.24933383450541954,0.8860441878841274
"BROSAS, ARLENE (MKBYN) [33]",0.011990936413978253,0.005109483052931891,-0.18019435696045816,-0.06904602017280806,-0.21530711552688722,0.811191494159967
"DE GUZMAN, KA LEODY (PLM) [34]",0.015960762725872647,-0.006034513534048248,-0.1523517890266523,-0.07175878263459465,-0.16688220847156351,0.7251017344694296
"RAMOS, DANILO (MKBYN) [35]",0.001366570456741989,-0.026501377503437867,-0.14040542453619018,-0.014004946620528229,-0.15441583830267555,0.6753894265691593
"MAZA, LIZA (MKBYN) [36]",0.008490196132202213,-0.0056783031941991325,-0.1572097225801516,-0.055450161177079994,-0.188062962808281,0.7248347173208003
"QUERUBIN, ARIEL PORFIRIO (NP) [37]",0.2555964968254403,0.10887397837644755,-0.17129440766175993,0.18577439487977135,-0.18073493926769577,0.21883323823080958
"MATULA, ATTY. SONNY (WPP) [38]",0.04040046870389473,0.004008143468543372,-0.15157327223856412,-0.05951603217466788,-0.20255616908732246,0.6943916032250665
"ARAMBULO, RONNEL (MKBYN) [39]",-0.011060146170140667,-0.03143754468754405,-0.1356344258476584,-0.011414317921996294,-0.15093632629755882,0.6586184632710278
"CASTRO, TEACHER FRANCE (MKBYN) [40]",0.022064043423795088,-0.0011632346146700182,-0.14755260119149122,-0.1044779314146524,-0.10384958893773687,0.6399115602859073
"DE ALBAN,ATTORNEY ANGELO (IND) [41]",0.026315811202220277,-0.022076742317086548,-0.09044816745402338,0.044290075957979666,-0.0865373245038103,0.35052304095285713
"BALLON, ROBERTO (IND) [42]",0.013829670845000905,-0.019719777911117124,-0.06927299824101081,-0.011902868034993045,-0.0555153923851638,0.3423437881811008
