candidate,arch_0,arch_1,arch_2,arch_3,arch_4
"POE, GRACE [1]",-1.0707951238056854,0.8781947556484306,1.4642961072824006,2.2199270988983173,0.46078922443021847
"LEGARDA, LOREN (NPC) [2]",-0.68517511373076,0.9312465090551,0.6971284727961734,2.100846154492859,0.7290129103667501
"ESCUDERO, CHIZ [3]",-1.1350654115473566,0.9453561440087566,1.6645552059753308,1.4992616959025526,0.45845668571938875
"CAYETANO, ALAN PETER (NP) [4]",-1.323526769850783,1.0223603573150495,1.2424793472226972,1.6440107284958534,0.8217364286222637
"BINAY, NANCY (UNA) [5]",0.41409837577931863,-0.5934550505750549,-0.009877955601471075,1.876458373781561,1.8639855524271909
"ANGARA, EDGARDO (LDP) [6]",-0.9496060081678748,0.8246610368246075,1.3031334755006763,1.0273822026346564,0.9899857011787309
"AQUINO, BENIGNO BAM (LP) [7]",-0.7775874752056563,1.8170647890577416,0.6789913377733292,0.3507636421204125,1.1796891196148058
"PIMENTEL, KOKO (PDP) [8]",-1.0113963936548556,0.6552157301871901,1.4492200330590237,0.5879918294254207,1.252573708176982
"TRILLANES, ANTONIO IV (NP) [9]",-1.219782010520455,0.5731305239202437,1.1704603661900768,1.8066441630181853,0.29294715664845916
"VILLAR, CYNTHIA HANEPBUHAY (NP) [10]",-0.5474865781784779,0.5148288389941365,0.48884104789369087,1.2574167870499975,1.0899890206078553
"EJERCITO ESTRADA, JV (UNA) [11]",-0.34625603585122827,-1.2339595033677415,0.9116489477525763,2.3228194466090377,0.9206897989783013
"HONASAN, GRINGO (UNA) [12]",-0.46654705988035106,-0.8636943191520089,1.0202540864511596,2.1832495611384575,0.6240122873307425
"GORDON, DICK (UNA) [13]",-0.4192806661655933,-1.2226007798442637,2.567163876900644,0.5181571951945982,0.9990753142543993
"ZUBIRI, MIGZ (UNA) [14]",0.4495229130181177,-0.21790357329888774,0.9331356736430035,-0.8524682050832573,2.3889312885349967
"ENRILE, JUAN PONCE JR.(NPC) [15]",-0.031560713097419146,-0.4779302483838471,0.07913934361344226,1.5406298566410839,1.2112184736077334
"MAGSAYSAY, RAMON JR. (LP) [16]",-0.8265919028455977,0.9681209795036335,1.3769586198178068,-0.14298454243568554,0.967759032194497
"HONTIVEROS, RISA (AKBAYAN) [17]",-1.1799817180142245,1.0144696156183257,1.601655835390516,0.2634670785909366,0.40945680371761284
"HAGEDORN, ED [18]",-0.09702039728994116,-0.6460342070021957,2.5632336600003964,0.020034879501900617,-0.1385218468821327
"VILLANUEVA, BRO.EDDIE (BP) [19]",-0.09547429768514588,-0.5073932417654637,1.3036645415943522,0.321720599143432,0.3858091391733952
"MADRIGAL, JAMBY (LP) [20]",-0.5203251595433339,0.9670750172318806,0.22867947295791577,0.349180356118365,0.35550825674071923
"MAGSAYSAY, MITOS (UNA) [21]",0.06525912140095999,-0.17671414316835063,0.4765606557879216,-0.08764488158590814,0.9688145044468864
"CASINO, TEDDY (MKB) [22]",0.007144327022464028,-0.08654016617561718,0.8869912394182856,-0.1720403595502842,0.30979710718348685
"MACEDA, MANONG ERNIE (UNA) [23]",0.031363487730976455,-0.4014719961074033,0.4722493127702075,0.17935182244748432,0.4291701441178941
"COJUANGCO, TINGTING (UNA) [24]",0.21620886872233747,-0.22670841897918093,0.20171486480871742,0.00687706537240159,0.4903568403491537
"DELOS REYES, JC (KPTRAN) [25]",0.05067730120242588,-0.020569743612379808,0.20627601873868565,-0.17500561275406198,0.24316755673747836
"ALCANTARA, SAMSON (SJS) [26]",0.16818574107233697,0.08576355733913607,-0.07950963620508301,-0.06324887213391499,0.22646290252126303
"BELGICA, GRECO (DPP) [27]",0.05382286726277716,-0.016780614517913767,0.16208395485198712,-0.04737201091614662,0.11695922466412892
"PENSON, RICARDO [28]",0.03213886900830935,-0.015652882303749626,0.14519583835335348,-0.04062322788709314,0.11856640388823568
"DAVID, LITO (KPTRAN) [29]",0.05703752715732377,0.02708640523565731,0.066948619175378,-0.10450881342105223,0.21209622513069212
"MONTANO, MON [30]",0.1255860407861077,0.07925931716662754,-0.04837292524517795,-0.08225621283092906,0.19870437897740448
"FALCONE, BAL (DPP) [31]",0.06049982833533827,0.01597995978116552,0.005040960154050355,-0.038061815604648476,0.12796410452938706
