candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,arch_6
"VILLAR, CYNTHIA (NP) [1]",-1.7125773000479132,1.1799711237106658,0.6316172300134825,-0.10017435096680688,0.953903491492774,1.3196917468979044,1.5309602489705814
"POE, GRACE (IND) [2]",-1.7016578560003564,0.6358336259986522,1.8220484921704838,0.720782630317193,0.18970358916689303,-0.2957013481663377,1.5789133999403386
"GO, BONG GO (PDPLBN) [3]",-0.40110379846706473,0.31179789138293407,-1.3131661328151887,-0.6313354769363267,1.6494373411853416,2.711162596425595,1.2804053418672308
"CAYETANO, PIA (NP) [4]",-1.6314973676243645,0.658220132075489,0.5576680376920118,-0.3085506651317127,0.32892198904074926,1.3887781843098288,1.8779065892575837
"DELA ROSA, BATO (PDPLBN) [5]",-0.5609999901048534,0.2899651082602476,-1.3180641915102325,-0.7305675536873563,1.4595843592917814,2.665159943627485,1.512918101174774
"ANGARA, EDGARDO SONNY (LDP) [6]",-1.5509207960427713,0.8930061027898343,-0.2499547569350948,0.298084021059726,1.1592443837631565,1.2935333660624877,1.1350055445008584
"LAPID, LITO (NPC) [7]",-1.2363753585889679,-0.6699321667791692,3.0949232400744324,-0.20288498505137553,0.39244417953517075,-0.293220230076443,0.9327421702992307
"MARCOS, IMEE (NP) [8]",-0.5000190582437408,1.7828418880169596,-0.9933205392695449,-1.0628830328129326,1.9414039028440069,-0.47146133925515665,1.8976171527953658
"TOLENTINO, FRANCIS (PDPLBN) [9]",-0.8806405927662365,0.5469025871267769,-1.0385321344561773,-0.23721516029787368,1.1104571727167265,1.9501010515802617,1.2566054777300786
"BONG REVILLA, RAMON JR (LAKAS) [10]",-0.7589926968822934,-0.22856077376608488,1.6356721628820403,-0.3168448195945463,2.058924484392154,0.4613511959374478,-0.5490697906232718
"PIMENTEL, KOKO (PDPLBN) [11]",-0.7187542921530486,0.5118023102011007,-0.6841533623677688,-0.11864414308564543,0.4342865698341015,1.8548310762177804,1.1329319306569543
"BINAY, NANCY (UNA) [12]",-1.1616313338932067,0.45531122907549515,1.333278469379412,-0.06392450601315171,1.0824831245856188,-0.26221374286883153,0.6800963678991535
"EJERCITO, ESTRADA JV (NPC) [13]",-1.1312012956362616,0.09841681599625156,0.30533437497444094,0.11122006958093017,1.325009554414634,0.662035854569567,0.9434867282412287
"AQUINO, BENIGNO BAM (LP) [14]",-1.3363968085783924,1.069117817369565,0.7073314531571856,1.780213793709581,-0.22970637002128133,0.08942078635729418,-0.028797592712362728
"ESTRADA, JINGGOY (PMP) [15]",-1.0870338287397818,-0.015265892359319395,1.166207066586576,-0.26448786848985806,1.7655254185377711,0.37675177339996424,-0.11879922208956586
"ROXAS, MAR (LP) [16]",-1.1285228198873123,1.5251294064088414,0.2422254674052068,1.565866079333293,-0.014433189494865217,0.2547981557947257,-0.8884134434280164
"OSMEÑA, SERGE (IND) [17]",-0.8651656526612715,0.6579857814449214,0.18489881542292885,0.30540833249989285,-0.6367344763610623,0.502800367854721,1.0982658652387398
"ONG, DOC WILLIE (LAKAS) [18]",-0.33208356030050423,-0.11821846201737524,-0.29932207396858634,0.48626609935527054,-0.48855406049441136,-0.27745129568846794,2.016795404325069
"MANGUDADATU, DONG (PDPLBN) [19]",0.5048426823481125,-0.8015531832328767,-1.7255667681350257,0.22388325086526634,1.8118054053411148,1.8508739846497584,-0.02601765013972184
"MANICAD, JIGGY (IND) [20]",-0.36178223578031693,-0.4856002510788635,0.3714837357072309,0.12053711121610795,-0.36893819304855724,-0.26004038715473343,1.7947143661889156
"DIOKNO, CHEL (LP) [21]",-0.45199398803869395,0.4709144923885226,-0.3780933522989864,1.402728054089532,-0.25824276242135985,-0.20922951566751333,0.4202567827817119
"ENRILE, JUAN PONCE (PMP) [22]",-0.43264163198386135,0.4979751598454804,0.41299005505091735,-0.13010938891361706,0.2393845735279573,-0.027692738384597564,0.17424983386027035
"ALEJANO, GARY (LP) [23]",-0.3840625811074231,0.6016710298623257,-0.3783361452690568,1.3138890204895202,0.013078239008102496,-0.07854414692646841,-0.25275168565141465
"COLMENARES, NERI (MKBYN) [24]",-0.32144401455570637,0.5127715624124348,-0.33806645697015136,0.8192776042310244,-0.23118181964519277,-0.10990364427549239,0.39196732969904985
"GUTOC, SAMIRA (LP) [25]",0.7478577057511181,-0.7529496493833462,-1.2768669523806735,2.130489218881757,1.1337362715598596,-0.4970071535039282,-0.33289090154894824
"MACALINTAL, MACAROMY (IND) [26]",-0.19686669435860185,0.24237514767535762,-0.47245274700663975,1.1859094538373736,0.030305146369323334,-0.2559455314201222,0.17842225025672814
"TAÑADA,LORENZO ERIN TAPAT (LP) [27]",-0.25738174218036053,0.2892858132784962,-0.355922841775439,1.2041819267237115,0.020102657620074682,-0.23522209765819146,0.021284021053483614
"GADON, LARRY (KBL) [28]",-0.14204442322441374,0.026940752621644314,-0.11503921670201399,0.011352325333544053,-0.21792165867255714,-0.04806479659050738,0.9198639366294779
"AGUILAR, FREDDIE (IND) [29]",-0.00278393281326865,-0.09721509501678582,0.23754303610054187,-0.09147888971204178,0.11238674617308173,0.19040835917129764,0.020208325007586004
"CHONG, GLENN (KDP) [30]",0.04104670069956793,0.14797635592947447,-0.26783727800316637,-0.06974609141269324,-0.1534792377903879,0.07464016008323054,0.5680052719831453
"MANGONDATO, FAISAL (IND) [31]",0.1674843222496296,-0.27591840407876495,-0.18353642833324418,0.08526665225406516,0.305298113656822,0.2627369486088377,0.03787112312252393
"ESCUDERO, AGNES (IND) [32]",-0.11759766126300057,0.007436551999872335,0.18525166056873762,0.054979309811248926,-0.02098291848877108,-0.0023356837984973267,0.08702578048025869
