candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,arch_6
"VILLAR, CYNTHIA (NP) [1]",0.9032454495853026,1.0962589261690556,1.2852013991965858,1.193498058539221,0.6494290631136607,1.117133299021163,0.570880780784325
"POE, GRACE (IND) [2]",0.7494627371743419,1.3187136506222479,1.0401737482704463,1.149286186532862,0.7244797327137805,0.9908098807523644,0.6557186641098014
"GO, BONG GO (PDPLBN) [3]",1.2388938923707888,1.30410348646445,1.5175681342567537,1.4215025984097596,0.5973080709814523,1.2121956920604167,0.8032217485627019
"CAYETANO, PIA (NP) [4]",0.9022622840814772,1.2053967010323376,1.1887199745929427,1.0057342665262574,0.6061314614036162,1.0417074989931698,0.557647828020771
"DELA ROSA, BATO (PDPLBN) [5]",1.2580606745432803,1.3370282478452673,1.5475550975314107,1.3832079778696436,0.5805240630715252,1.2544463892079594,0.8391005390841881
"ANGARA, EDGARDO SONNY (LDP) [6]",1.0089624881472814,1.0400217677804726,1.13922842119355,0.9893086765041866,0.4429182559033911,0.928178673482325,0.5002415721782234
"LAPID, LITO (NPC) [7]",0.805731330743775,0.7957881403987295,1.1074525408758018,0.8315848042135616,0.9637534892479153,1.20747167656426,0.9587925697468499
"MARCOS, IMEE (NP) [8]",1.8125434695283464,1.7035489338953105,1.7468882961805943,1.3999738670288338,1.1825964341161832,1.313214262451856,0.8329662725654443
"TOLENTINO, FRANCIS (PDPLBN) [9]",1.0546078962903935,0.9930907562392849,1.1988105004865917,1.0063095266426882,0.44430159605465847,1.023736945271196,0.6504438247313813
"BONG REVILLA, RAMON JR (LAKAS) [10]",0.6918741411671279,0.8353495948216304,1.0685207338251956,0.8915586779366466,0.6070767399066567,0.790436225369958,0.8720348600261388
"PIMENTEL, KOKO (PDPLBN) [11]",0.8219473801044794,0.9801824517032525,0.9612956944344826,0.8061407533945529,0.3619479479031501,0.9657458281355353,0.5748172388134225
"BINAY, NANCY (UNA) [12]",0.5252517599351215,0.582807642440586,0.9429572339996412,0.6903065254922807,0.6009687072200752,0.7524277122352874,0.6287405822793029
"EJERCITO, ESTRADA JV (NPC) [13]",0.8338229147001552,0.640282052345279,0.9708298926802184,0.6494951688881505,0.4483175403501419,0.48032787153884127,0.4386036423732947
"AQUINO, BENIGNO BAM (LP) [14]",0.7856119316646801,1.8581326233577602,0.9737149616443932,1.3085440443473926,0.4424444595209795,0.8961939089967281,0.5003979699671341
"ESTRADA, JINGGOY (PMP) [15]",0.6626860384624261,0.6596075260308695,1.0538107505619545,0.7395629537776193,0.5501403054785788,0.636526074951992,0.7011838620937038
"ROXAS, MAR (LP) [16]",0.6428671754948893,1.584163594660646,1.0140011724813487,1.444140010239494,0.3658420408248208,1.0357356467059404,0.6777700797884278
"OSMEÑA, SERGE (IND) [17]",0.4996500565427454,1.0222919155392294,0.520986980928551,0.8599454983854393,0.3171671775948816,0.6922981436077682,0.3525858661202023
"ONG, DOC WILLIE (LAKAS) [18]",0.7905185249543362,0.7452725065681046,0.5881551482687184,0.4506913328981017,0.2748870343921504,0.6099752112657503,0.7477171231375489
"MANGUDADATU, DONG (PDPLBN) [19]",1.3926496147419647,0.9541313279680268,1.122904595255148,1.849551599275413,1.0799135332175107,1.087180006010994,0.7115413652549577
"MANICAD, JIGGY (IND) [20]",0.6964015528806906,0.537281590235735,0.5795407934850326,0.4130335582424733,0.3302400964332092,0.5188778523292227,0.6109547065753902
"DIOKNO, CHEL (LP) [21]",0.6196648892271361,1.1758773577003567,0.5329156340338772,0.6169749886562411,0.36485206221084715,0.5540190639208714,0.35660692150460976
"ENRILE, JUAN PONCE (PMP) [22]",0.3414852003885941,0.22402242758910593,0.3518121220505051,0.4637050785440211,0.32109132320383704,0.37201976099098216,0.23366961390022353
"ALEJANO, GARY (LP) [23]",0.45293344181951056,1.017194456433953,0.5241359897191626,0.5856703974936086,0.3294934155782878,0.5257876126717037,0.2738811832546517
"COLMENARES, NERI (MKBYN) [24]",0.33791112296464487,0.7497254461198075,0.3261254110623355,0.5247129078553698,0.18450436451379382,0.40978768929517123,0.2583305582906253
"GUTOC, SAMIRA (LP) [25]",1.3711434557081423,1.1221993930591558,1.1020804091600207,1.332859704983825,1.2355857282879719,1.4895894874273876,0.7232535366997032
"MACALINTAL, MACAROMY (IND) [26]",0.5280917850143637,0.8417237165966219,0.4391965439281918,0.37491058996541193,0.37064403142048197,0.502522840554853,0.29611065809160947
"TAÑADA,LORENZO ERIN TAPAT (LP) [27]",0.4955221196108901,0.8810663997273379,0.4536136148881741,0.4025263863488173,0.35160830632928963,0.47726354926325393,0.25066165111834315
"GADON, LARRY (KBL) [28]",0.27757715758913015,0.2685811770133198,0.25550371021858514,0.19897439787178733,0.0994138656384906,0.25791167445947905,0.30628632943655953
"AGUILAR, FREDDIE (IND) [29]",0.09579118097811176,0.12461015036237855,0.11475776391487315,0.13711517475212834,0.08003526011883069,0.1158099986126291,0.07706725227021301
"CHONG, GLENN (KDP) [30]",0.17611803852083552,0.18158150111269247,0.18792770734105563,0.16404123798310655,0.10457321190124505,0.22760600175615534,0.21756722030181708
"MANGONDATO, FAISAL (IND) [31]",0.2849780103390076,0.17604175844974335,0.2047255217231666,0.39504689410274035,0.2295360789433145,0.23393895830338035,0.13391289731420677
"ESCUDERO, AGNES (IND) [32]",0.07192193049155293,0.10897359265523558,0.07704585845341912,0.0792020863870369,0.06200659736307155,0.07378537522475159,0.05144436950523953
