candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
"VILLANUEVA, JOEL TESDAMAN (LP) [1]",0.6241412955018493,0.05745314485400508,-0.6712811078328936,1.4506003933613452,2.2155453933120244,0.3545184711818312
"DRILON, FRANK (LP) [2]",2.809615831543619,0.6649529681890101,-1.2211050589948798,0.9654448376559338,1.2003116927734094,-0.18741845517154437
"SOTTO, VICENTE (NPC) [3]",-0.2834056552741749,0.08700498015611131,-0.6095582770974132,1.2065262127138279,3.132299553262106,0.01885798521458888
"GORDON, DICK (IND) [4]",-0.17308172533138821,0.2897282311301755,-0.7388760922553882,2.8952979519283764,1.3154838096425276,-0.023136825939574602
"LACSON, PANFILO PING (IND) [5]",0.2078156952748723,0.288161416409564,-1.0871777171754622,2.154909090066425,1.8612696940297078,0.18795785527617867
"HONTIVEROS, RISA (AKBYN) [6]",1.2166479613459023,0.3763314698302739,-1.078849592622067,1.9506083788710151,1.0872553671770202,-0.07712976047298653
"PANGILINAN, KIKO (LP) [7]",2.375935715670682,0.007330901529360654,-1.1453730869385665,0.8128646134749558,1.5096394893924008,-0.06516884445948554
"ZUBIRI, MIGZ (IND) [8]",0.7370623700319772,2.2307809060142376,-0.9075914525741642,1.9270186091124921,0.10925728344634639,-0.2155768154981026
"GATCHALIAN, WIN (NPC) [9]",-0.18757532971964108,0.45114435777567224,-0.6403486496081188,1.8040804343239332,1.5155783004568573,0.3367442675814252
"PACQUIAO, MANNY (UNA) [10]",0.5590748001822778,2.336550229548911,-1.2035963933257516,0.11008836011806432,1.6161307767116668,0.405920414228368
"RECTO, RALPH (LP) [11]",1.749145015527364,0.16068839875366206,-0.9297296671404988,1.0123411035786658,1.36331268155158,-0.2803641200549509
"DE LIMA, LEILA (LP) [12]",2.6598452741722696,-0.45181512756733655,-1.0079229364811413,1.0085622174390338,0.7234447418117571,0.2450873719783907
"TOLENTINO, FRANCIS (IND) [13]",-0.05631645713038646,1.3569982324772527,-0.7632821226537017,2.032654450109531,0.3396286439119157,0.11658350357521328
"OSMEÑA, SERGIO III (IND) [14]",1.1045734052438274,0.7879819656228298,-1.3039731433291997,2.128281281658154,0.1926103853984678,-0.04575621242580943
"ROMUALDEZ, MARTIN (LAKAS) [15]",-1.0501317262575955,0.7538220533276458,-0.3292865709615473,0.6891653299904373,0.7880447516210505,2.4138736997934798
"DOMAGOSO, ISKO MORENO (PMP) [16]",0.38663874179625835,-0.09393963269355207,-0.6388918207562935,1.3492538097035673,1.128491020408038,0.31184507469781986
"GUINGONA, TG (LP) [17]",1.819832456300646,0.5740299032837111,-0.8788076314324159,1.1027060302853353,-0.05337762929408953,-0.17604849302389625
"COLMENARES, NERI (MKBYN) [18]",0.6506758028010102,0.05143560629942932,-0.36702532214364625,1.4034958172128669,-0.31882664389618115,0.07439821939585763
"LAPID, MARK (AKSYON) [19]",0.9252653150133657,0.42396555116198703,-0.35832520394510453,-1.0107624669381885,1.6810704368360823,-0.22051297274015222
"PETILLA, CARLOS JERICHO (LP) [20]",1.483506662350286,-0.3989442451154128,-0.2898525022944475,-0.5025008841227897,-0.50869648251968,2.3841880840026604
"MANZANO, EDU (IND) [21]",0.46105505789100915,0.47543795203366945,-0.536773304523765,0.34193620150746257,0.49439738534712113,-0.06172666221499936
"ROMULO, ROMAN (IND) [22]",-0.31873044766161246,-0.1507437153733619,0.0011083993335498188,1.270242574948419,0.013841232418780111,0.23107436976991558
"OPLE, SUSAN (NP) [23]",-0.30614813738138497,-0.13764245280619242,0.06516023756452094,0.863664320739302,0.039779007731960185,0.02530746639436759
"LACSAMANA, ALMA MORENO (UNA) [24]",0.12553598964608775,0.25647808294861596,-0.2348430420345024,-0.03883514853734386,0.3738064904145388,0.07755163572162495
"BELGICA, GRECO (IND) [25]",-0.35468953093150757,0.08123439405831748,-0.042726222728762024,0.8585737108782943,-0.14114884029903474,0.06535721460710026
"ALUNAN, RAFFY (IND) [26]",-0.22300878574993344,0.3325135706074506,-0.024397702653899195,0.9044421278800786,-0.4533915681596945,-0.0331424626051276
