candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,arch_6
"VILLANUEVA, JOEL TESDAMAN (LP) [1]",-0.7966363419522671,0.4037030845902992,2.2654889954393598,-0.577495287362702,0.1852829747503529,2.3340024418135368,1.0270001170251275
"DRILON, FRANK (LP) [2]",-1.8700046517520752,1.5539109576519605,1.6001118318869234,0.03318587522138729,0.8110133933510814,1.3464184235586123,1.5095475649591614
"SOTTO, VICENTE (NPC) [3]",-0.7079773105597009,-0.4115401185395494,1.7872220120654307,-0.3784767579432232,0.384440733442599,3.457257150773909,0.3022307606519584
"GORDON, DICK (IND) [4]",-0.6623499241964536,-0.557512432052521,1.674290428545857,-0.7846954671505395,0.8713324531046728,1.4808629856538746,2.3043086486445294
"LACSON, PANFILO PING (IND) [5]",-1.1555627094800456,-0.15707764532390545,2.880808441708502,-0.933771841435906,0.2824146055130929,1.8593064159551824,1.5290380667125165
"HONTIVEROS, RISA (AKBYN) [6]",-1.3212681312434913,0.4725551979462409,1.6553378594320707,-0.5397790062087339,0.7558559207313226,1.2078470626009057,1.915473974177257
"PANGILINAN, KIKO (LP) [7]",-1.5989251949575214,1.6304027297297583,0.3430151165756063,-0.17163967127404317,0.9541939862999752,1.896228094155515,1.2302391264510766
"ZUBIRI, MIGZ (IND) [8]",-1.1495290866870265,-0.3007062407305432,1.3870980578679482,0.7043420350110285,2.2345081770566497,0.015325659862976404,1.5985852467604889
"GATCHALIAN, WIN (NPC) [9]",-0.5919992932745151,-0.3010306067617439,2.352088354848692,-0.5741087793371387,0.41032745194825937,1.472694814273679,1.121882236357996
"PACQUIAO, MANNY (UNA) [10]",-1.489854965352144,0.1411326577144727,2.463583705568426,0.8677537049720783,1.7874746021404722,1.381114333889552,-0.7341505224115283
"RECTO, RALPH (LP) [11]",-1.368339130737188,0.864328155330613,1.0662056296359423,-0.22034145181995352,0.5039167818656223,1.6094391826573715,1.262043463636384
"DE LIMA, LEILA (LP) [12]",-1.3276644379885159,2.1528425748222286,0.0029666930441346584,-0.4934294025779654,0.7270677060298076,1.04718034842886,1.7492035439879345
"TOLENTINO, FRANCIS (IND) [13]",-0.8078771922527198,-0.6357396147765069,2.8830549906226786,-0.24880376233260754,0.7138241747415393,0.015074929829340692,1.484248622345165
"OSMEÑA, SERGIO III (IND) [14]",-1.3894711702542224,0.5272498199425523,0.13075485352524768,-0.24765513396530645,1.9801488626163612,0.393134831511859,2.081937409223279
"ROMUALDEZ, MARTIN (LAKAS) [15]",0.39375671290095804,0.686210689594984,2.9035092780329266,-0.5516530201294851,0.5904048105366634,0.16976117686487735,-0.5428152276836002
"DOMAGOSO, ISKO MORENO (PMP) [16]",-0.59448164329905,0.40548534796085633,0.7547193226473852,-0.5521016208977398,0.606179418040166,1.2960670920354076,1.0829077427979126
"GUINGONA, TG (LP) [17]",-1.155565607733538,1.0840780194483974,-0.548003138532846,0.1829630056120397,1.5694947922771412,0.19299720259698547,1.5623703319153608
"COLMENARES, NERI (MKBYN) [18]",-0.34681980446642796,0.3945697548035221,0.12305193017732931,-0.3492952159576174,0.6075569630780575,-0.26124347791735747,1.5998131516448695
"LAPID, MARK (AKSYON) [19]",-0.7297358121823475,0.6097492155870213,-0.5037920554729892,0.7748187422736017,0.7737358065453986,2.020558427695549,-1.0702547093205657
"PETILLA, CARLOS JERICHO (LP) [20]",0.16501511463266702,3.0549312364092276,0.09954080246022118,-0.42576185052495524,0.5453650536724249,-0.8141152964509021,-0.21320707693118984
"MANZANO, EDU (IND) [21]",-0.6625264246914047,0.19391276427858783,0.22989444202916412,0.1228296905340777,0.7352497467367742,0.5753699671415002,0.23517918394188847
"ROMULO, ROMAN (IND) [22]",0.2296937624676438,-0.11962612785289811,-0.060608010212840784,-0.37652511523701354,0.4336558428131584,0.0953382547044379,1.0925696576751194
"OPLE, SUSAN (NP) [23]",0.20168285048093756,-0.23692169761950926,-0.13756757979040063,-0.22952919233144,0.23606085371641175,0.12741712214172415,0.7437557835816377
"LACSAMANA, ALMA MORENO (UNA) [24]",-0.2738085411735101,0.11483143304199625,0.19167887684465637,0.10284214228871845,0.3248914066571501,0.38975424077211984,-0.17136330206457828
"BELGICA, GRECO (IND) [25]",0.10315140081269245,-0.29097929188531346,0.05078909152382948,-0.19505455603029787,0.34516372151473684,-0.13253382272840042,0.6871389853688382
"ALUNAN, RAFFY (IND) [26]",0.08194347095729833,-0.31314682679761213,-0.11695933690447026,-0.0005490369287940466,0.574893383383346,-0.4616661312862573,0.8203083681799233
"LANGIT, REY (UNA) [27]",-0.1139710922464368,-0.022033803017719004,0.12906875658311048,-0.08543893176921608,0.11894010440871843,0.39442469355161563,0.04684268746630124
"GADON, LARRY (KBL) [28]",-0.21775530713119182,0.038838733228835444,0.1871020663483454,0.0810053903632235,0.20465561884583322,0.24945009415701316,-0.010559017172311154
"KAPUNAN, ATTY. LORNA (AKSYON) [29]",-0.03481917850002573,0.03790125453218747,-0.0030161633656694297,-0.1203742117124383,0.18530526450060647,0.04375282473064851,0.37467764307440027
"PAGDILAO, SAMUEL (IND) [30]",0.16303683738217803,-0.33061262370894196,0.6645176800479047,-0.02025936273171732,0.1803361950497455,-0.20734206022616228,0.08375135624299417
"SANTIAGO, DIONISIO (IND) [31]",-0.1235373896761549,-0.0958962697267201,0.1556650509707275,0.08369122771864752,0.4046465643529831,-0.12391886640275676,0.22020130250805245
"NAPEÑAS, GETULIO (UNA) [32]",-0.15073489328874345,0.008881589680004454,0.30539556511328814,0.03044792356570696,0.25913459341164735,0.1432738160354317,-0.09475187188007851
"CHAVEZ, MEL (WPPPMM) [33]",-0.30605830652817895,0.15377148475685956,0.12542727377244264,0.12513535241242743,0.2993442716543797,0.16253527188925646,-0.07465521326523397
"MONTANO, ALLAN (UNA) [34]",-0.24103281890717657,0.14526088222310138,0.05806836284709498,0.19160860440336586,0.34122014708683535,0.12652225495301,-0.1525792948557993
"AMBOLODTO, INA (LP) [35]",-0.09841489810921,0.578729936104831,-0.5624700380807789,0.40898942628359036,0.40034574021699476,-0.052884466821628326,-0.1486820861443117
"BELLO, WALDEN (IND) [36]",-0.04237811750421562,-0.06774797678096817,0.09252037268282702,0.04233409629442205,0.22962781764376825,-0.07719432082714381,0.13878363006651562
"PALPARAN, JOVITO JR. (IND) [37]",-0.06646627533805793,0.024252203945446905,0.07003827857371842,-0.016519558209698634,0.1101594017206256,0.051066734732649374,0.059896438161477134
"KIRAM, PRINCESS JACEL (UNA) [38]",-0.0380673091959223,-0.020950277912015123,-0.17705159088278818,0.2227253798827106,0.33944372617500695,0.03131989392520809,-0.06784860435020583
"CAM, SANDRA (PMP) [39]",-0.027854417506316592,-0.10760018660250624,0.0783412508349131,0.04262980591623556,0.22696689986158558,-0.12143589979209382,0.1460696614184591
"LIBAN, DANTE (IND) [40]",-0.024039842668718604,-0.06847494830515251,0.11334974369991396,-0.050948024417886456,0.1124056980521578,-0.02298491736542604,0.1371907907988628
"PAEZ, MR. COOP (IND) [41]",-0.1671338749947298,0.2492735013670298,-0.09593597121992009,0.06479492345925034,0.18700010179483928,-0.011479071279367582,0.021474672296007812
"MAGANTO, ROMEO (LAKAS) [42]",-0.05957606496372235,0.02158011142879697,0.06146637935237976,0.006193161886377886,0.07335367992114004,0.09270643893492865,-0.0036902979094589373
"ALBANI, SHARIFF (IND) [43]",-0.1100744289290134,0.020827192354974353,-0.18845248778939339,0.2738204660668812,0.3703471829139251,0.04137270325629821,-0.12692167673292284
"MONTAÑO, MON (IND) [44]",-0.13694740030020944,0.07860554461130316,0.02527678580468502,0.092962056945411,0.170463826228724,0.03791449106673546,-0.050224439349591365
"ARQUIZA, GODOFREDO (IND) [45]",-0.13570723758212563,0.08435019004131934,-0.005479260289698304,0.07850452345798681,0.17069824723072555,0.04766759933600461,-0.03950228022596893
"ALI, ALDIN (WPPPMM) [46]",-0.03673079250123504,-0.004049556456380784,-0.18191513688358985,0.2490569444667712,0.31538589733712247,0.012264094980100433,-0.11362452602937888
"BALIGOD, LEVITO (IND) [47]",-0.06393064148044536,0.10878699879524978,0.010041015456115491,0.042829603879337534,0.11298994682139049,0.015382856758371649,-0.03469836844247002
"VALEROSO, DIOSDADO (IND) [48]",-0.0698887307225203,0.038854904477568994,0.03527475708705078,0.04163551512462953,0.10001585905976501,0.02696597387761947,-0.02212977018244555
"DORONA, RAY (IND) [49]",-0.08872868427186738,0.06609784175012523,-0.0012925920261853351,0.07242118762554985,0.13193747386346685,0.013358328620461298,-0.04489827501725962
"KABALU, EID (IND) [50]",-0.01664642986662247,0.01394854223992895,-0.06236624135094492,0.09852112609407464,0.1154419484862519,0.007696619477533962,-0.042008201339632886
