candidate,arch_0,arch_1,arch_2,arch_3
"VILLANUEVA, JOEL TESDAMAN (LP) [1]",0.3345593355850854,-0.4336608451695029,1.8425129593190956,0.9928031679345011
"DRILON, FRANK (LP) [2]",1.906404424303533,-0.6427732686309594,1.0282594514143297,0.5345813759201823
"SOTTO, VICENTE (NPC) [3]",-0.3095254589667345,-0.46782093356508064,2.384300883679679,0.848710275538219
"GORDON, DICK (IND) [4]",-0.2549634610204798,-0.6564672629903591,1.3252634136536332,2.062680132439188
"LACSON, PANFILO PING (IND) [5]",0.013727989138456895,-0.736272063619706,1.6100429533647322,1.576294211035908
"HONTIVEROS, RISA (AKBYN) [6]",0.7297376808097777,-0.7299502160777951,1.0548358520646866,1.3079609772746252
"PANGILINAN, KIKO (LP) [7]",1.5015783006076184,-0.7282297758469355,1.2771618469918333,0.2995964683400617
"ZUBIRI, MIGZ (IND) [8]",0.7527530650374643,-0.20187215792102864,0.1400578182044139,1.8842467245227164
"GATCHALIAN, WIN (NPC) [9]",-0.1635155606793682,-0.3685332786473645,1.3079045158425375,1.4483489860139522
"PACQUIAO, MANNY (UNA) [10]",0.7152840011388384,-0.03768114464611903,0.9297170409162124,0.838355890451158
"RECTO, RALPH (LP) [11]",1.0924784747221867,-0.6445493059235069,1.1512699669793955,0.49558665455427914
"DE LIMA, LEILA (LP) [12]",1.6496338680859224,-0.6977611763133463,0.8373785170238973,0.3337652963156414
"TOLENTINO, FRANCIS (IND) [13]",0.06997751427857306,-0.28229202737160247,0.39299738817775703,1.8410532653541463
"OSMEÑA, SERGIO III (IND) [14]",0.7098870504646806,-0.7687136645883416,0.37709584707230703,1.599640245461062
"ROMUALDEZ, MARTIN (LAKAS) [15]",-0.48834941614576666,0.4786785616723077,0.691138697870366,1.3306371857139272
"DOMAGOSO, ISKO MORENO (PMP) [16]",0.15472106564408533,-0.45329439043666686,1.041255229364576,0.9151490287384398
"GUINGONA, TG (LP) [17]",1.2393443528718302,-0.48814395628484897,0.12061697116575931,0.7183690310716964
