candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
"PADILLA, ROBIN (PDPLBN) [1]",0.6305847670122495,-2.6020965424717137,0.010229803053376285,1.9439938966124841,2.989421394847342,0.8173940603410228
"LEGARDA, LOREN (NPC) [2]",0.3773332208697242,0.9448555604188027,-0.922508095545931,1.1197158972354329,0.9944801977266404,0.2750999005454736
"TULFO, IDOL RAFFY (IND) [3]",-0.2726530031510822,1.2866408796605004,-0.7028507874955137,2.153286014593181,-0.9841050252802683,0.021154904263824104
"GATCHALIAN, WIN (NPC) [4]",0.9758717799655449,0.799487333933498,-0.9820998986761387,0.43890034155430335,1.5167179311916883,0.20353810624835314
"ESCUDERO, CHIZ (NPC) [5]",-0.26876197406950475,1.9984359186378127,-0.6630904019830963,0.24892627597396677,0.24214811584075588,0.44137330762758903
"VILLAR, MARK (NP) [6]",1.8115828712058666,0.7433661772704581,-0.718380139263476,0.18607763080738537,1.086832527879026,-0.18632035605562192
"CAYETANO, ALAN PETER (IND) [7]",0.40192576226933846,1.1140121811385506,-0.7070653815188961,0.6377255252114045,0.9993150913796159,-0.11081866757958886
"ZUBIRI, MIGZ (IND) [8]",1.68668981524331,0.669348109221914,-0.33415863768652526,-0.6388483960992377,1.9293068278716912,-0.054224210110337845
"VILLANUEVA,JOEL TESDAMAN (IND) [9]",0.25203428454658927,1.7510754820275176,-0.7963666740904751,0.3869568742700631,0.36636370291293285,0.06172370859952009
"EJERCITO, JV ESTRADA (NPC) [10]",0.5768842926783122,0.993046852396783,-0.7504608126010968,0.6582858393516504,1.0054544437461148,-0.435772297998634
"HONTIVEROS, RISA (AKBAYAN) [11]",-0.2557350213296344,1.5326472367498751,-0.06006352131286913,-0.3425008379364119,-0.608387434116685,1.0386369538493507
"ESTRADA, JINGGOY (PMP) [12]",-0.01709463172260517,-0.22502478053667924,-0.6350960096314997,1.314918642385222,1.7860011395307316,-0.21388447688692186
"BINAY, JOJO (UNA) [13]",-0.824472207667329,0.2770975445693696,-0.32672904947637393,0.4421687800576065,2.1076096511029525,0.16611676831064015
"BAUTISTA, HERBERT BISTEK (NPC) [14]",0.6607216966350342,-0.5630007454945116,-0.672377527279838,1.1493662247309102,0.46833471216089073,0.5558667955157092
"TEODORO, GIBO (PRP) [15]",2.423193573323251,-0.24539800368943823,-0.4641024668226449,-0.19189688684762715,0.5355302188680178,0.2817880571602224
"ELEAZAR, GEN. GUILLERMO (PDR) [16]",-0.14210364231809341,-0.43450772186712733,-0.5096230120624101,-0.006845126705652571,2.006148741380819,1.0836108070933677
"ROQUE, HARRY SPOX (PRP) [17]",1.9884382044208493,-0.16480158905485673,-0.5791964797399928,0.6162660569437097,-0.07648054024491022,-0.1397766034390597
"HONASAN, GRINGO (IND) [18]",0.4121855104328486,0.5708786634062251,-0.43860149935233056,0.7149094488771301,-0.377135533002765,0.05446679091745538
"DIOKNO, CHEL (KANP) [19]",-0.24385031647369207,0.3448932958998516,0.023682028490661144,-0.46362615839484633,-0.34607535157349534,1.6376512904408067
"GADON, LARRY (KBL) [20]",0.9254432335179833,-0.26921673108468747,-0.6304681172525104,1.057795280256017,-0.42999661101397246,0.313414341995433
"TRILLANES, ANTONIO IV (LP) [21]",-0.7457011087708068,0.959602515554009,0.16726719948032165,-0.32018542294664354,-0.4442875019553443,0.9047672343103433
"GORDON, WOW DICK (BVNP) [22]",-0.23860475490696353,0.8025214717177349,0.06339247156734482,-0.3263420185296281,-0.1190437119343623,0.5933651180873386
"DE LIMA, LEILA (LP) [23]",-0.5930560562951384,0.6267568700067301,0.3061079476541062,-0.6488435378238258,-0.30658318783531996,1.1777504054253438
"COLMENARES, NERI (MKBYN) [24]",-0.06492755177281592,0.29057927283970986,0.04473471956498678,-0.3713348789024172,-0.3318007950598872,1.0056778537773632
"LACSON, KUYA ALEX (KP) [25]",-0.11582310346486144,0.14313627343733842,0.1184211707754806,-0.22193147170258706,-0.16691124626339163,0.7562459428471219
"PANELO, SAL PANALO (PDPLBN) [26]",1.0353438435343312,-0.7511918241839322,-0.18910490726061263,0.08417603389856415,0.5035435710239516,0.35586682540123654
"MARCOS, FRANCIS LEO (IND) [27]",0.06099202560453035,0.0418995250536884,-0.2812228688712405,0.6582904138494858,-0.1831462305026224,0.005039544557868647
"BAGUILAT, TEDDY (LP) [28]",-0.1340702116050927,-0.26471562683544975,0.15045119865084744,-0.21202277074804882,-0.16349862680146304,1.046654292201002
"DEL ROSARIO, MONSOUR (PDR) [29]",-0.15274534590918604,0.11903132158259928,-0.027196531945387778,0.31564584093184544,-0.0774375933090956,0.06966232087346697
"BALITA, CARL (AKSYON) [30]",-0.036861053399975086,-0.08881517808965061,0.0015181752378992108,0.14840116902953843,-0.011528771714489114,0.34257439888498553
"PADILLA, DRA. MINGUITA (PDR) [31]",0.22394271206394745,-0.15262220352575329,-0.036574597084803845,0.20697774778554623,-0.03342157460854964,0.18379888205705583
"PIÑOL, MANNY (NPC) [32]",0.7368121746864383,-0.05746543625213578,0.06153676373176117,-0.44007288241376846,0.6919721028073025,-0.0775597281471757
"MARCOLETA, RODANTE (PDPLBN) [33]",0.6461320869960462,0.0704142396677468,-0.18445725592197626,0.21302652509465153,-0.266503961026335,-0.06368875910180252
"PIMENTEL, ASTRA (PDPLBN) [34]",0.23710251840621271,0.14397410904513563,-0.009345363050501453,0.04535153426962935,0.04309017418914449,-0.09222664628487251
