candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
"POE, GRACE [1]",1.0909521045986306,0.7919045865935146,0.6922206470097113,0.8491806079750305,0.5556831938908998,0.8830937626041581
"LEGARDA, LOREN (NPC) [2]",0.8855330408792772,0.5168077603109783,0.7666146167986532,0.6348674509820261,0.5294326356080754,0.6040475331933657
"ESCUDERO, CHIZ [3]",1.0073878182902527,0.8147321453960212,0.6448274588063982,0.8495584472811883,0.5269457784149206,1.0879619272900578
"CAYETANO, ALAN PETER (NP) [4]",1.1147290921351425,0.6818992565184149,0.7685587118006716,0.8719993291881276,0.5964882638062086,1.020322578094485
"BINAY, NANCY (UNA) [5]",0.8711865193445789,0.9354453414775771,0.6295401093060062,0.8140563037790334,0.9774765327768904,0.9231689386737171
"ANGARA, EDGARDO (LDP) [6]",0.7814693034472888,0.522359204296049,0.6438630426658587,0.7212339572242793,0.5764259043629345,0.741136671627031
"AQUINO, BENIGNO BAM (LP) [7]",0.7741365336339363,0.5506493726869945,1.0093916269926355,0.8840094838895824,0.7929665056085609,0.8790974982326384
"PIMENTEL, KOKO (PDP) [8]",0.9249615906299614,0.7051311083096378,0.5887921251573196,0.79025839411533,0.7864461614671293,1.3670116999481705
"TRILLANES, ANTONIO IV (NP) [9]",1.1726409920735554,0.8922966955025937,0.5563063592172446,0.8681606650436999,0.5145365349060245,1.199856944436335
"VILLAR, CYNTHIA HANEPBUHAY (NP) [10]",0.7242738798378423,0.4233365994923573,0.5763502951455632,0.5989694919395571,0.5296041807207208,0.572100844883593
"EJERCITO ESTRADA, JV (UNA) [11]",1.1328243028114429,1.0339182178368995,0.7211334185840788,0.801881973789427,0.8682941069411363,1.1704757941753157
"HONASAN, GRINGO (UNA) [12]",0.9951102273192747,0.853739964347123,0.6223901962314597,0.7053712759979781,0.6799246057279102,0.923428220450882
"GORDON, DICK (UNA) [13]",0.670121586542406,1.0586241929534455,0.8905304378440385,0.7698840337886762,0.8512203403735877,0.864446817093464
"ZUBIRI, MIGZ (UNA) [14]",0.8304123614749345,1.2577342283505313,1.1469482793076142,1.085144150694303,1.5809755133568384,2.0344921340878623
"ENRILE, JUAN PONCE JR.(NPC) [15]",0.7407806964929864,0.6558925064278331,0.4359509146256238,0.5757117832802265,0.6894521125901507,0.7036362173303841
"MAGSAYSAY, RAMON JR. (LP) [16]",0.511687390307713,0.5253307487097812,0.6561403491175916,0.6996674234793069,0.7334739914363225,0.717634566070182
"HONTIVEROS, RISA (AKBAYAN) [17]",0.7047396704414743,0.6792256711553387,0.6994589430298582,0.752438136267006,0.6249528899407311,1.0225272284533464
"HAGEDORN, ED [18]",0.5847466333504224,0.6982403589429268,0.9169009828389686,0.8143158578271199,0.5401652513729274,0.7564762701306091
"VILLANUEVA, BRO.EDDIE (BP) [19]",0.2993450735616539,0.46022291315985264,0.4498131966576732,0.37014406685487095,0.3441665499679551,0.38138701081155496
"MADRIGAL, JAMBY (LP) [20]",0.4490899162003832,0.3153350551780613,0.5299265191482919,0.43112006618562626,0.3628799567649087,0.48771137673763587
"MAGSAYSAY, MITOS (UNA) [21]",0.3019872133648399,0.4906785729372076,0.21879269255557499,0.4081267886055123,0.5564552173219847,0.4177247674386864
"CASINO, TEDDY (MKB) [22]",0.14423139332368484,0.2889336347939702,0.30961682565556126,0.16856037573127836,0.2855355254228498,0.371409603915478
"MACEDA, MANONG ERNIE (UNA) [23]",0.20986628843892016,0.32134755754313626,0.22135057287145563,0.20168874928564717,0.29549151099870025,0.29638944806043027
"COJUANGCO, TINGTING (UNA) [24]",0.18873215804257765,0.2988478281086256,0.15583373391851152,0.2229991733198933,0.27845643299933454,0.23035123447507158
"DELOS REYES, JC (KPTRAN) [25]",0.09177751207149257,0.14537566444153965,0.07255546311909006,0.11000588842734238,0.16067308795352891,0.09862292002181718
"ALCANTARA, SAMSON (SJS) [26]",0.11581700467480108,0.14910150522887794,0.1066217098055496,0.14367871398417686,0.1147007674019302,0.1400671174847854
"BELGICA, GRECO (DPP) [27]",0.06991446788077794,0.08796599866824911,0.04568457377797609,0.06723095286911476,0.06858685519466548,0.07312761573403428
"PENSON, RICARDO [28]",0.055530488754176315,0.07974866665575854,0.0393926473103297,0.0601841817830812,0.06952226356555666,0.057021863454672785
"DAVID, LITO (KPTRAN) [29]",0.07663296487247727,0.11351690287688544,0.06059791155782473,0.10567189616038107,0.1225311256725374,0.07645767413344388
"MONTANO, MON [30]",0.09888439513962648,0.1265162210262591,0.08901166617591336,0.12398067238778622,0.1047349996683781,0.110581928410192
"FALCONE, BAL (DPP) [31]",0.05050372943610768,0.07139611053419499,0.04084463725947596,0.0671643409591996,0.06681724041376251,0.053524929632006626
