candidate,arch_0,arch_1,arch_2,arch_3
"POE, GRACE [1]",1.1609141031718169,1.5373379797367717,-0.37964789236218155,0.8126465334860488
"LEGARDA, LOREN (NPC) [2]",0.5166271182446157,1.6417973122333667,-0.17439747294224517,0.9728761563378961
"ESCUDERO, CHIZ [3]",1.2468027191135567,0.9747325890305181,-0.433407778847387,0.9330042018156113
"CAYETANO, ALAN PETER (NP) [4]",0.7486697267206328,1.2487601944832551,-0.6154545163642121,1.2601000474228856
"BINAY, NANCY (UNA) [5]",-0.3951480442265124,2.255668850747244,0.0015874505744579714,0.765040970743221
"ANGARA, EDGARDO (LDP) [6]",0.7481992602629719,0.9026902741190956,-0.44828641364649224,1.2637840470984303
"AQUINO, BENIGNO BAM (LP) [7]",0.2576244571866254,0.423182001775872,-0.14878277428326359,1.9847159609250726
"PIMENTEL, KOKO (PDP) [8]",0.7012873596912679,0.6915371159601509,-0.5879036977214354,1.4173603780859403
"TRILLANES, ANTONIO IV (NP) [9]",0.8480219292721032,1.2169033535281975,-0.5933771414929225,0.5888875771670667
"VILLAR, CYNTHIA HANEPBUHAY (NP) [10]",0.11428786328737173,1.2448989862525575,-0.294654207390454,1.061840992785743
"EJERCITO ESTRADA, JV (UNA) [11]",0.466847153948993,2.151102002856411,-0.5267110658127767,-0.17439780926192605
"HONASAN, GRINGO (UNA) [12]",0.6584050195983863,1.8635359040157824,-0.47441733587834956,-0.14809298353283595
"GORDON, DICK (UNA) [13]",1.6300678123614718,0.7015357143376452,-0.5757341054370592,0.09009046862843628
"ZUBIRI, MIGZ (UNA) [14]",-0.0041113260122396245,0.33116888534005706,-0.020538931892091328,1.6254110849546435
"ENRILE, JUAN PONCE JR.(NPC) [15]",-0.23814967721262847,1.690315258163182,-0.2209368937310211,0.4713541824034123
"MAGSAYSAY, RAMON JR. (LP) [16]",0.7433348056566305,0.011562847732528025,-0.37431481376373676,1.420591917024868
"HONTIVEROS, RISA (AKBAYAN) [17]",1.0766473173278142,0.035736612541064916,-0.511696863184385,1.06673525972613
"HAGEDORN, ED [18]",2.1035782906238722,-0.19033482037857297,-0.06338924388985173,-0.4312629402777194
"VILLANUEVA, BRO.EDDIE (BP) [19]",0.9181072016578822,0.3418151313817137,-0.1565948560929955,-0.008023262737418546
"MADRIGAL, JAMBY (LP) [20]",0.10519459842243006,0.23797393899215685,-0.12222906670054134,0.8610705057981332
"MAGSAYSAY, MITOS (UNA) [21]",0.06765211693023529,0.32081949796551534,-0.09785691627240722,0.6071309129683073
"CASINO, TEDDY (MKB) [22]",0.6189475338242424,-0.06440208060667071,-0.00924045924097372,0.1978159019374443
"MACEDA, MANONG ERNIE (UNA) [23]",0.23273096606772187,0.3205290784729145,-0.10238803387236178,0.0686266643702802
"COJUANGCO, TINGTING (UNA) [24]",0.03497398470228048,0.23069807110820334,0.0461570408725132,0.19109186794255936
"DELOS REYES, JC (KPTRAN) [25]",0.08560065928210425,-0.04103017791888908,0.004476900260575817,0.17470208999787717
"ALCANTARA, SAMSON (SJS) [26]",-0.09501780239639382,0.052840020660932505,0.10914289539688193,0.18680773756302815
"BELGICA, GRECO (DPP) [27]",0.10465550611879973,0.004511560459302108,0.027836483611461165,0.07125475264118457
"PENSON, RICARDO [28]",0.08526904835972232,0.010276825107763642,0.011384418889209935,0.07641532133328047
"DAVID, LITO (KPTRAN) [29]",-0.006580764835920648,0.00473875428735232,0.02096483730878505,0.16962401011276618
"MONTANO, MON [30]",-0.07318158361194597,0.02302376250353468,0.08079690321049492,0.1730641832949228
"FALCONE, BAL (DPP) [31]",-0.02462657736073253,0.025879971483755433,0.030610844235027357,0.09454152270306584
