candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,arch_6
"GO, BONG GO (PDPLBN) [1]",0.33273478914986854,0.34067150226326165,0.2310617769009416,0.8002838684431365,0.4907634024414214,0.5381318166657791,0.4989180224062181
"AQUINO, BAM (KNP) [2]",0.7259595789167536,0.34416545978058677,0.2737812044487976,0.6198250416931154,0.4911684298737308,0.38257349322202544,0.3999112908576833
"DELA ROSA, BATO (PDPLBN) [3]",0.6371556419687028,0.5066451196988028,0.37185102853378693,0.9926372203061589,0.498480429108059,0.7522411460557055,0.556339484751018
"TULFO, ERWIN (LAKAS) [4]",0.4053818728005422,0.24933284764955357,0.16191719675977415,0.5466414696954676,0.15706591740746606,0.4196080355890676,0.234148352288067
"PANGILINAN, KIKO (LP) [5]",0.6931364458391741,0.3059375948470671,0.32046324675916865,0.5015668402131496,0.43257285140375606,0.3410179438726545,0.4174259946693961
"LACSON, PING (IND) [6]",0.31118573432140506,0.45712168498367434,0.19678274050957253,0.7215631739472171,0.24846433378517405,0.433221070455961,0.2527703356563935
"MARCOLETA, RODANTE (IND) [7]",0.7108051601766241,0.36648269060053384,0.34734366291854973,0.7135119761237532,0.32358924838723097,0.7138008839378438,0.6086563127469683
"SOTTO, TITO (NPC) [8]",0.20140328058476636,0.31844871447623946,0.1935030864295935,0.4364397401493169,0.23886770418640893,0.24390540238972236,0.18625789384552177
"CAYETANO, PIA (NP) [9]",0.5137452143686406,0.28602951241875635,0.18209021147312876,0.7875800350847357,0.19176890012337003,0.38574316476391474,0.25581713540540274
"VILLAR, CAMILLE (NP) [10]",0.5146158448206201,0.19000361502405272,0.25962113380052204,0.7060931083538541,0.37266037384287654,0.4110875394528929,0.29534430953817775
"LAPID, LITO (NPC) [11]",0.9447477519092173,0.43693311293848314,0.33176122317880047,0.4646659323365176,0.31085713014817895,0.625053028318805,0.5054737735545353
"MARCOS, IMEE R. (NP) [12]",0.6953593262460839,1.0299990134326311,0.38031880545611574,1.235598853124193,0.42418164173253065,0.9180139940881703,0.6928965774913596
"TULFO, BEN BITAG (IND) [13]",0.17087202818258979,0.20870864686251764,0.23665053000254535,0.552610321281944,0.19458711569552467,0.3999456137973913,0.21310713893379923
"BONG REVILLA,RAMON, JR.(LAKAS) [14]",0.5010602615131986,0.2889065785423931,0.17121886477667014,0.702465064973088,0.27625293204553125,0.38026240610797074,0.24657951552939772
"BINAY, ABBY (NPC) [15]",0.4553330619726452,0.29751071671807017,0.3084720578180792,0.6441201537335307,0.18066893422316893,0.5271826103797468,0.253975517133288
"ABALOS, BENHUR (PFP) [16]",0.43558791147168635,0.6703535365402662,0.34842860423460154,1.1002210058712543,0.2628910446401667,0.7526026370233444,0.3580260398121422
"BONDOC, JIMMY (PDPLBN) [17]",0.5686553989532674,0.4499129319781454,0.168409551103962,0.8595445987729105,0.2954062423590086,0.4149511129514477,0.36412488508301716
"PACQUIAO, MANNY PACMAN (PFP) [18]",0.2868526925139582,0.21866554678955522,0.13475724806326866,0.3379139909176549,0.11422337869168288,0.3360956976524578,0.19630290386587587
