candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,arch_6
"POE, GRACE [1]",0.12587502860285102,-0.8751859491965146,2.1159207288834696,1.6963672542743313,-0.2516695649865297,-0.2829598103008733,2.9996924880419162
"LEGARDA, LOREN (NPC) [2]",1.407206674443915,-0.7750979386104199,1.7225525205833714,0.8166482667444127,0.10005697395564331,-0.4840419843012785,2.5787947412387826
"ESCUDERO, CHIZ [3]",-0.23818046211386013,-1.1261675856719997,2.4454381368609273,1.9114989527428081,-0.538505409631733,0.10979286395729311,2.163535138692077
"CAYETANO, ALAN PETER (NP) [4]",0.4745735895174322,-0.8531894172891407,2.664360108869202,1.4918308446779847,-0.6927686248515983,-0.4938187528441519,2.2097483951220647
"BINAY, NANCY (UNA) [5]",2.3524216172339796,1.7152867015376052,-0.2930904879971426,-0.33930298414407384,-0.8316208033450025,0.22402481434588686,2.4840201669447466
"ANGARA, EDGARDO (LDP) [6]",0.5151212950007111,0.1884390224856766,2.1953805616000674,1.6794745310389476,-0.5482218883563948,-0.7157908242561714,1.23586265610733
"AQUINO, BENIGNO BAM (LP) [7]",0.19170534499547576,1.0455257958976476,3.3768796218901405,1.073074126218392,-0.0027709683354724167,-1.097581450301552,0.03875807985159779
"PIMENTEL, KOKO (PDP) [8]",-0.2669164163796649,0.3682055458548246,2.6008792609347973,1.6306580094627745,-1.3803671825251644,0.14542948484888518,1.0367988655953608
"TRILLANES, ANTONIO IV (NP) [9]",-1.1800627909437607,-0.24611588158836406,2.070168182999071,1.2817586115801973,-0.7980708456018509,-0.20250080722619945,2.731421209420732
"VILLAR, CYNTHIA HANEPBUHAY (NP) [10]",2.3618838998399267,-1.264610560090189,1.3145960179741039,0.47681184837931206,-0.499195655217396,0.06522495230420855,1.5671130882774493
"EJERCITO ESTRADA, JV (UNA) [11]",-0.039609012717724046,1.4813619281349393,-0.6086877221589431,0.7644330818583421,-1.3922126910289152,0.06893823444222899,3.557361197041573
"HONASAN, GRINGO (UNA) [12]",-0.47656176238505155,1.411160866194569,-0.24813287264997044,1.030815985005061,-1.0004798879103987,-0.28599427541448674,3.245026947889953
"GORDON, DICK (UNA) [13]",0.693875778949904,1.348429747017437,-0.6804419097448302,3.2424657030142185,-1.1675533897687906,-0.5940762923404007,0.7338622459336057
"ZUBIRI, MIGZ (UNA) [14]",0.9365421417351001,1.150547626666522,1.436314632600337,0.46193708847780074,-2.2551749899132605,2.612295714715935,-0.5098296434424275
"ENRILE, JUAN PONCE JR.(NPC) [15]",1.2163093746592628,1.2404028311612851,-0.047543415711167596,-0.10758161239310723,-0.805059386354991,-0.11932566989919893,2.119890723818515
"MAGSAYSAY, RAMON JR. (LP) [16]",0.011884923215641562,0.6943340877013412,2.3926373356058113,1.8975573954485654,-0.523044743192866,-0.7703373224519744,-0.3904196092281027
"HONTIVEROS, RISA (AKBAYAN) [17]",-0.7450860900495377,-0.5789884019561855,2.613868791721691,2.0279197022206428,-0.6336516974753404,-0.2628952891621623,0.4356043017260923
"HAGEDORN, ED [18]",-0.015677695925323486,0.06341851496850802,-0.8218959554250093,3.329174233931972,0.10739219458604722,-0.26485251549423383,-0.07975766660599774
"VILLANUEVA, BRO.EDDIE (BP) [19]",0.6603193023457156,0.08973258138398371,-0.40213159185523395,1.6050819807275623,-0.3522674112181494,-0.019049951058348377,0.4268153729548528
"MADRIGAL, JAMBY (LP) [20]",0.018257829529798583,-0.08946507270040556,1.7369620960684973,0.36714506935165,0.03779505753641944,-0.4499017410549908,0.3123141779458005
"MAGSAYSAY, MITOS (UNA) [21]",0.5174969787431883,1.4424872049667186,0.2678899169581172,0.593321747133436,-0.576854346598756,-0.18835698687127345,-0.17717202836145673
"CASINO, TEDDY (MKB) [22]",-0.28163870439772054,0.5031291446376736,0.2344970792603181,1.0518900451635134,-0.2970132603197429,0.25180656799986395,-0.15711676522487156
"MACEDA, MANONG ERNIE (UNA) [23]",0.048743066242628794,0.9533471531795753,-0.24825698254968948,0.5633953744391923,-0.395269596666488,-0.12201512271990726,0.276673141575923
"COJUANGCO, TINGTING (UNA) [24]",0.06336604119830849,1.4002519388383965,-0.185112567452239,0.2838637344344722,-0.15345359402571612,-0.26965302427470217,-0.07236310449507372
"DELOS REYES, JC (KPTRAN) [25]",0.1044454428762396,0.4221252050504573,0.07750631825193033,0.2788130935200525,-0.10325845231157534,-0.05419340926910273,-0.2740120443048768
"ALCANTARA, SAMSON (SJS) [26]",0.2640434069117363,0.44183791823329044,0.04501032131852655,-0.07256061385535306,0.10223377883851956,-0.08208170272644606,-0.18792644135119152
"BELGICA, GRECO (DPP) [27]",0.07890311233921954,0.2897877819074207,-0.017518891940041283,0.22976837871599315,0.019199308298770392,-0.0905009004750748,-0.1158569710285991
"PENSON, RICARDO [28]",0.07061287682512676,0.2562198266814649,0.007361634669452055,0.20307062336701953,-0.010889456220586584,-0.07937963783503404,-0.09457733582336875
"DAVID, LITO (KPTRAN) [29]",0.15115673959995973,0.3392302585056082,0.09202672569340926,0.10191952583227111,-0.04640821273695968,-0.059945277502462986,-0.18922859439296322
"MONTANO, MON [30]",0.2315997627031674,0.34145645105127764,0.06666913543984532,-0.037018363504444235,0.06553939702447986,-0.06256853557061583,-0.19410076044641061
"FALCONE, BAL (DPP) [31]",0.10132506995480611,0.24653565888100545,0.027236471881417642,0.01762498387882481,0.0014099662775315309,-0.04473013985698184,-0.08928960728960057
