candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5,arch_6
"POE, GRACE [1]",0.8897895577685591,0.8039878712447701,0.8121092246600701,0.9884763770327881,0.7314498226037052,1.0296625826691115,0.8846589536207673
"LEGARDA, LOREN (NPC) [2]",0.685499206343565,0.8906280380539114,0.6336948170882121,0.6279595048596053,0.9394280187210472,1.1563347951894056,0.7805051135775185
"ESCUDERO, CHIZ [3]",1.108497978659923,0.9178099382939429,0.8581022280603603,1.0863233837939632,0.8917200317261065,1.1784534239712894,1.054553192317006
"CAYETANO, ALAN PETER (NP) [4]",0.865619544788369,0.9164820087875281,0.7751691249186895,0.9661277635517845,0.9225679928360613,1.3964651285432117,0.8079289364211456
"BINAY, NANCY (UNA) [5]",0.9026467182637642,1.2384263588286286,1.033227352647699,0.9917506115567468,1.1424126201272953,1.3490867517861713,1.1242293852617118
"ANGARA, EDGARDO (LDP) [6]",0.686257136052243,0.7335651399996114,0.6909380798775839,0.8022943009316424,0.7669560993196056,0.9401154982890321,0.5674134933353109
"AQUINO, BENIGNO BAM (LP) [7]",1.2287536807410229,1.0145648082197276,1.194443827575127,1.067533118804463,1.2503324600831422,1.023094601326541,0.9389616280711146
"PIMENTEL, KOKO (PDP) [8]",1.3032002923448447,0.9282400954961856,0.7380951032964738,0.9995946578644943,0.9241198734240746,1.2634560960250072,1.0130196402430693
"TRILLANES, ANTONIO IV (NP) [9]",1.0861809841532832,1.103361675879239,0.9668964566205015,1.2522141907975284,0.9855082901644446,0.8799025019616632,1.044405952266533
"VILLAR, CYNTHIA HANEPBUHAY (NP) [10]",0.7988862962563369,1.2488127463845786,1.132826228491494,0.7979777947917028,1.2743643903130517,1.9558263453476192,0.9603051139533529
"EJERCITO ESTRADA, JV (UNA) [11]",1.0367803241263658,0.852839027365734,0.7196005984814823,0.7005343245276916,0.7821883064429438,0.9559544587431683,1.058188740580902
"HONASAN, GRINGO (UNA) [12]",0.8816535766061655,0.820423445416181,0.6859658303505355,0.6803696351404208,0.7482704886040702,0.8192916527128665,0.9401570708208389
"GORDON, DICK (UNA) [13]",1.3301990126081262,0.7069368387575833,1.1160560521993892,1.0362109737668295,0.9491849397597653,1.007793835318222,1.0088291530339277
"ZUBIRI, MIGZ (UNA) [14]",2.3747006242576854,0.8566193033457451,1.8129768691408066,1.0832621072230435,1.1773847080079998,2.092670306389164,1.4923683187027375
"ENRILE, JUAN PONCE JR.(NPC) [15]",0.6432814503840549,0.8502948816137952,0.6101346463841574,0.5824698707071665,0.7039847427613557,0.8926670498585839,0.7458981052437886
"MAGSAYSAY, RAMON JR. (LP) [16]",1.0530081830147417,0.6650551895903458,0.9327078832160411,0.8752363407063849,0.8656141426357342,0.7840644685768385,0.8562696376311166
"HONTIVEROS, RISA (AKBAYAN) [17]",1.0403352634149006,0.8231156443073234,0.8023742148548076,1.0705477634420482,0.9292892001341045,0.8848864174348761,1.072806930645034
"HAGEDORN, ED [18]",1.1944005948285386,0.9119368928073275,1.0143930978251343,0.7890425512461035,0.9760292816215407,1.0462119949701987,0.9494557239989889
"VILLANUEVA, BRO.EDDIE (BP) [19]",0.5907431746414218,0.495751008576723,0.49726491328768146,0.5450671429623393,0.4560112013242495,0.5800749223478975,0.4794880069292889
"MADRIGAL, JAMBY (LP) [20]",0.4838577584169642,0.4538206643665097,0.4710862485691232,0.5252261062975023,0.5910783750505387,0.5293422056648822,0.4255172599128881
"MAGSAYSAY, MITOS (UNA) [21]",0.7129081034125098,0.5242929495312452,0.5176908279500753,0.46641194306916955,0.47332169937137375,0.5056455756959666,0.5490924616805045
"CASINO, TEDDY (MKB) [22]",0.5119863207447062,0.27842990700733466,0.27986984874833293,0.2588547757121683,0.40031250599899926,0.2418449958992208,0.4568580955546313
"MACEDA, MANONG ERNIE (UNA) [23]",0.4127257857582901,0.24588209302600322,0.3334728106393796,0.2300950418381595,0.2987589625707398,0.31250021427538166,0.3683253103406214
"COJUANGCO, TINGTING (UNA) [24]",0.572866423707978,0.41178510268580176,0.5187356740781093,0.29028315766140356,0.3994231540154558,0.48018585337881653,0.4983614389347707
"DELOS REYES, JC (KPTRAN) [25]",0.24885768176675405,0.1294159569164769,0.18945417770413256,0.1455328270077811,0.1482421266052299,0.13816897056194022,0.18587572899323632
"ALCANTARA, SAMSON (SJS) [26]",0.25261614343435584,0.21050621040406167,0.1880361299219019,0.17741255983335513,0.21073995902790463,0.16915704800205664,0.2107537827856156
"BELGICA, GRECO (DPP) [27]",0.17111166572596023,0.09085022278781575,0.1632720521111257,0.10122100390696671,0.11736088404726139,0.11573664792294347,0.12092278914617006
"PENSON, RICARDO [28]",0.14805196805743498,0.07989683645568102,0.13795247012243184,0.08926177578796869,0.10027722779843391,0.09158855430757076,0.10570950383089091
"DAVID, LITO (KPTRAN) [29]",0.19007848522093707,0.1379914274590653,0.14421819592485197,0.1259670911191848,0.13814295804802962,0.12196828985523728,0.14493943488912092
"MONTANO, MON [30]",0.20567640359357128,0.17425264865784035,0.1523671940747516,0.14962927841991444,0.1767439340925754,0.13746663174000676,0.16977844184284294
"FALCONE, BAL (DPP) [31]",0.12357770550745913,0.09759892043548452,0.09727178217368956,0.08155693346919703,0.09422010313877566,0.08242306179302078,0.09995681862704452
