candidate,arch_0,arch_1,arch_2,arch_3,arch_4,arch_5
"PADILLA, ROBIN (PDPLBN) [1]",1.9767201585516765,-0.9127627998226008,0.061734220335526356,-0.6630509650300452,2.667654381536193,0.01990328137165519
"LEGARDA, LOREN (NPC) [2]",0.309114761102146,0.10848439226849071,-1.2337709057536947,1.4943119548374169,1.2453444113965995,0.7381981959387778
"TULFO, IDOL RAFFY (IND) [3]",-1.161593624044716,0.2593252566922139,-0.04516477573496768,1.065268970635745,1.5786216216379032,0.5223162259799206
"GATCHALIAN, WIN (NPC) [4]",0.839846824101899,-0.07017126471464345,-1.6812645680156482,1.473050521829321,0.7715308199501321,1.1020645123266817
"ESCUDERO, CHIZ (NPC) [5]",-0.19739678481273853,0.9835382056020237,-1.178899368794908,1.8927071946005225,0.3098319518441867,0.30892880220063357
"VILLAR, MARK (NP) [6]",0.8502545583602357,-0.4328745503408633,-1.2498370134001586,1.0982817987245657,0.285790467899753,1.7763701250449038
"CAYETANO, ALAN PETER (IND) [7]",0.3938836332705902,-0.16575373569451016,-0.9985422323063315,1.585657332647245,0.666672683634513,0.6689885085318669
"ZUBIRI, MIGZ (IND) [8]",1.5409215558153153,-0.3198893204032794,-1.239699125227248,1.2451021412312124,-0.2457536080641712,1.3949225068196895
"VILLANUEVA,JOEL TESDAMAN (IND) [9]",-0.05308421561371739,0.39582526903666904,-1.205249637991971,1.7852226544951346,0.35450010051171865,0.725376310644695
"EJERCITO, JV ESTRADA (NPC) [10]",0.41418505401099975,-0.5756864009535863,-0.9306293801199323,1.5274419464110525,0.5927147934123638,0.7889870376753396
"HONTIVEROS, RISA (AKBAYAN) [11]",-0.439435984858166,1.7919300548863375,-0.607075119659096,0.8168283569786797,-0.1955690198284486,0.17683670982615113
"ESTRADA, JINGGOY (PMP) [12]",0.791031636507414,-0.9215175177081766,-0.600169686417523,0.9984536264955811,1.4759952536514696,0.013222562867688702
"BINAY, JOJO (UNA) [13]",0.9646895155768676,-0.192659043425986,-0.7042781425713126,1.4269117447166835,0.8650253907768607,-0.7804157729131164
"BAUTISTA, HERBERT BISTEK (NPC) [14]",0.2141644991611404,0.038927919163719855,-0.771987859709064,-0.1250768534305908,1.3719177971171277,0.7244405992374476
"TEODORO, GIBO (PRP) [15]",0.8466815410634986,-0.09822390452454244,-1.076745504740445,-0.22959445695949765,0.06958807933762365,2.1189547328350127
"ELEAZAR, GEN. GUILLERMO (PDR) [16]",1.1639033012104054,0.5932672835264171,-1.438042849370971,0.5326760289904473,0.8726933148987756,-0.27314330599298037
"ROQUE, HARRY SPOX (PRP) [17]",0.21630026482363374,-0.49804159164717765,-0.620947679734423,-0.19976973075035787,0.5019819352184333,1.9125073938722499
"HONASAN, GRINGO (IND) [18]",-0.35324712875249487,0.13398798304220347,-0.353443594098186,0.4176170918228161,0.5366715738106322,0.6925753753521319
"DIOKNO, CHEL (KANP) [19]",-0.13773599869011707,2.0370109859058,-0.7086670947078514,-0.1704350957892191,0.06533290575516303,-0.06978481074959751
"GADON, LARRY (KBL) [20]",-0.28658398527256684,0.04983879747509975,-0.5329801763825356,-0.32328894464683555,1.0018337622130347,1.08065320089212
"TRILLANES, ANTONIO IV (LP) [21]",-0.3763414626632205,1.4910576654245091,-0.1812343438658246,0.4613347877967112,-0.15529592775562667,-0.43540671057882563
"GORDON, WOW DICK (BVNP) [22]",-0.0889006903464132,0.9892591059654297,-0.29445107361981504,0.4895738581957545,-0.18302308277652646,-0.05421102165482686
"DE LIMA, LEILA (LP) [23]",-0.14820405159518782,1.7011802594534116,-0.2294049533140159,0.11824249798088948,-0.30213985968495183,-0.4301899628174837
"COLMENARES, NERI (MKBYN) [24]",-0.12499143338825382,1.3085196944804098,-0.4181229428631205,-0.12393885566167788,-0.06961585104644112,0.04466173877474949
"LACSON, KUYA ALEX (KP) [25]",-0.039840229290406697,0.946012603206346,-0.18140138244731183,-0.11520600190030245,0.004117300898358223,-0.05713775456067156
"PANELO, SAL PANALO (PDPLBN) [26]",0.565439634509552,-0.07216968273388234,-0.46677899594194755,-0.5180854835611687,0.36232449179973303,0.7816738112420254
"MARCOS, FRANCIS LEO (IND) [27]",-0.24479635051478624,-0.07299191810912627,-0.10496478086746902,0.08428219577174778,0.5498710835966794,0.2164393890651523
"BAGUILAT, TEDDY (LP) [28]",0.004993146574868029,1.1332409600562738,-0.20570288845838156,-0.4988298067475149,0.1476459599191288,-0.1407808080168314
"DEL ROSARIO, MONSOUR (PDR) [29]",-0.12913525494167377,0.08924124230345472,0.07330440545620744,0.12009945757890061,0.2628537525007579,-0.05356771038452215
"BALITA, CARL (AKSYON) [30]",-0.006982596528188053,0.32297950058044145,-0.057246192926646434,-0.10612376696567877,0.2424085973402902,-0.008383535925738478
"PADILLA, DRA. MINGUITA (PDR) [31]",0.020251652405907844,0.10210246647396513,-0.03673214957845997,-0.16140473050438722,0.23900852206162213,0.2169188890712546
"PIÑOL, MANNY (NPC) [32]",0.6670434638796057,-0.23519641502497673,-0.24036394048279,0.1300202357838628,-0.2852261706117949,0.4956903444801235
"MARCOLETA, RODANTE (PDPLBN) [33]",-0.08736355465673583,-0.09466772917964052,-0.14970114687238162,-0.07280896194737012,0.10842386679108078,0.6721370122166984
"PIMENTEL, ASTRA (PDPLBN) [34]",0.06251663167463221,-0.09211551387923109,-0.0003115416838842687,0.13385372919573166,-0.007322477248896957,0.23625498867784075
