candidate,arch_0,arch_1,arch_2,arch_3
"POE, GRACE [1]",0.7620208708475538,-0.40172849003548833,1.4263537099451282,1.4352617970655084
"LEGARDA, LOREN (NPC) [2]",0.9409424648439275,-0.22224377055023128,1.5758091166511219,0.7137750845252117
"ESCUDERO, CHIZ [3]",0.8930448964867215,-0.4431621725953106,0.8409159850574557,1.52704996873146
"CAYETANO, ALAN PETER (NP) [4]",1.2259487859951113,-0.6596955558640516,1.1131740040173659,1.0525704951492925
"BINAY, NANCY (UNA) [5]",0.7396954223952814,-0.08427210790738514,2.271025431387282,-0.29937901923790927
"ANGARA, EDGARDO (LDP) [6]",1.2408607061317527,-0.48212821748896395,0.7765387450391772,1.009520396202899
"AQUINO, BENIGNO BAM (LP) [7]",2.001331683881956,-0.20226617149392248,0.30685340329592675,0.45486185048576333
"PIMENTEL, KOKO (PDP) [8]",1.3990713870079587,-0.6243061303251838,0.5453737666239663,0.9876299770518763
"TRILLANES, ANTONIO IV (NP) [9]",0.542325002928324,-0.6161186779116372,1.1100701299138154,1.1097792840843743
"VILLAR, CYNTHIA HANEPBUHAY (NP) [10]",1.0450055880848677,-0.3510374407817599,1.1795967393134468,0.2925671229728681
"EJERCITO ESTRADA, JV (UNA) [11]",-0.2440389491940604,-0.5641819203332946,2.119901872730262,0.6651600608177339
"HONASAN, GRINGO (UNA) [12]",-0.21400268384742374,-0.4984644366472067,1.8215732493987304,0.8548970255799827
"GORDON, DICK (UNA) [13]",0.0300118585811362,-0.5465544277093762,0.5724031585783218,1.9023538113217577
"ZUBIRI, MIGZ (UNA) [14]",1.6461612158322791,-0.06993742273050298,0.2556367209120025,0.12025239920018581
"ENRILE, JUAN PONCE JR.(NPC) [15]",0.44410698130940285,-0.28388032472140495,1.6845431195375022,-0.12735107554160785
"MAGSAYSAY, RAMON JR. (LP) [16]",1.4206688031565102,-0.39034893534418624,-0.1280317438460995,0.9705651737303265
"HONTIVEROS, RISA (AKBAYAN) [17]",1.0501096809307395,-0.5098140582072117,-0.11562828683641521,1.3340073234163767
"HAGEDORN, ED [18]",-0.4793163876234621,0.02357070873578075,-0.28714964081655653,2.254787696508056
"VILLANUEVA, BRO.EDDIE (BP) [19]",-0.037761726152731254,-0.1350169846843606,0.28566582661159345,1.034668430222592
"MADRIGAL, JAMBY (LP) [20]",0.8659099147685636,-0.14776095237049997,0.18362627221286856,0.20275147191055776
"MAGSAYSAY, MITOS (UNA) [21]",0.6072325054027786,-0.11983832838779027,0.28397738936419803,0.1433050444215792
"CASINO, TEDDY (MKB) [22]",0.1896704338877924,0.008447650754147353,-0.10789871522699408,0.6832940469051917
"MACEDA, MANONG ERNIE (UNA) [23]",0.05596950781945951,-0.10509058677241422,0.3007427279999431,0.28665875285769404
"COJUANGCO, TINGTING (UNA) [24]",0.19000135511038643,0.03777213873358602,0.2268593726740718,0.05014265815197445
"DELOS REYES, JC (KPTRAN) [25]",0.17691632637661198,0.004023964683717778,-0.05412601602192467,0.10226371560392306
"ALCANTARA, SAMSON (SJS) [26]",0.19348787793559047,0.10146010416585813,0.058923528996508275,-0.10870766650718121
"BELGICA, GRECO (DPP) [27]",0.07091339280669728,0.029929421475306795,-0.0019154903428754777,0.11317512338843107
"PENSON, RICARDO [28]",0.07604690613923798,0.012307630716986566,0.0032689232821530214,0.09576329160231581
"DAVID, LITO (KPTRAN) [29]",0.1730846644747827,0.01662809889096999,-0.0012450728188474246,0.000588845644820582
"MONTANO, MON [30]",0.17899951041690554,0.07450740327801358,0.02576752188635727,-0.08176106180827145
"FALCONE, BAL (DPP) [31]",0.09687117117360135,0.02719817040980899,0.025597418501907887,-0.025077693273975202
